"Event Time","Exit Event ID","POS Transaction ID","EPC","Site Code","Read Point","Last Read Time","Product Code","Color","Size","Manuf","Article","Ref Number","Style","att1","att2"
"2021-09-05T02:25:20Z","Event ID 6","POS Transaction ID 4","EPC 5","Site 10","READ POINT 1","2023-06-03T04:38:02Z","Product 1","Green","XL","Madame","Article8","Ref5","Style4","check2","att3"
"2022-05-12T22:11:36Z","Event ID 4","POS Transaction ID 2","EPC 3","Site 12","READ POINT 4","2023-06-23T07:04:07Z","Product 3","Pink","L","Zara","Article3","Ref6","Style1","check2","att2"
"2022-05-13T19:30:07Z","Event ID 9","POS Transaction ID 6","EPC 5","Site 13","READ POINT 5","2022-06-12T09:51:18Z","Product 2","Blue","XXS","Lee Cooper","Article7","Ref2","Style4","check2","att2"
"2022-08-20T05:53:25Z","Event ID 7","POS Transaction ID 2","EPC 3","Site 11","READ POINT 4","2023-04-11T13:07:58Z","Product 5","Black","XS","Nike","Article7","Ref2","Style1","check1","att2"
"2020-09-07T13:34:41Z","Event ID 2","POS Transaction ID 3","EPC 2","Site 12","READ POINT 5","2022-06-10T11:57:37Z","Product 4","Yellow","XS","Lee Cooper","Article6","Ref1","Style5","check1","att3"
"2021-05-22T14:57:53Z","Event ID 2","POS Transaction ID 3","EPC 5","Site 10","READ POINT 3","2022-11-09T21:12:09Z","Product 2","White","XXS","Adidas","Article8","Ref2","Style6","check3","att4"
"2021-01-17T15:59:57Z","Event ID 8","POS Transaction ID 4","EPC 4","Site 12","READ POINT 2","2023-02-23T16:01:28Z","Product 5","White","XS","Bata","Artical4","Ref6","Style7","check2","atts"
"2021-06-21T19:25:35Z","Event ID 5","POS Transaction ID 2","EPC 2","Site 12","READ POINT 3","2023-03-01T19:22:27Z","Product 1","Orange","XXS","Zara","Article6","Ref7","Style5","check3","att2"
"2023-01-19T11:28:39Z","Event ID 5","POS Transaction ID 1","EPC 5","Site 15","READ POINT 3","2023-06-02T13:44:09Z","Product 4","Yellow","XS","Lee Cooper","Article1","Ref1","Style3","check3","atts"
"2021-02-11T22:04:28Z","Event ID 8","POS Transaction ID 4","EPC 3","Site 15","READ POINT 5","2023-04-16T22:51:19Z","Product 5","Pink","XXS","Bata","Article1","Ref8","Style2","check1","att2"
"2021-01-22T23:42:55Z","Event ID 2","POS Transaction ID 3","EPC 2","Site 15","READ POINT 2","2022-10-21T05:52:10Z","Product 3","Green","L","Puma","Article8","Ref3","Style8","check3","att4"
"2022-11-19T01:48:30Z","Event ID 7","POS Transaction ID 2","EPC 2","Site 13","READ POINT 2","2022-11-20T10:29:21Z","Product 1","Yellow","M","Lee Cooper","Article8","Ref7","Style4","check2","atts"
"2021-07-18T05:33:58Z","Event ID 4","POS Transaction ID 6","EPC 3","Site 11","READ POINT 1","2023-02-18T04:07:24Z","Product 5","Yellow","L","Nike","Article1","Ref1","Style3","check3","att4"
"2021-05-25T11:12:22Z","Event ID 6","POS Transaction ID 3","EPC 3","Site 12","READ POINT 2","2023-01-10T12:57:29Z","Product 4","Red","XL","Adidas","Article8","Ref6","Style7","check1","att4"
"2021-03-01T06:56:07Z","Event ID 7","POS Transaction ID 4","EPC 4","Site 10","READ POINT 3","2022-07-17T23:20:21Z","Product 3","Yellow","L","Puma","Artical4","Ref7","Style2","check1","att2"
"2020-09-20T02:56:46Z","Event ID 9","POS Transaction ID 6","EPC 4","Site 12","READ POINT 5","2022-06-30T10:26:16Z","Product 5","Yellow","S","Bata","Article6","Ref7","Style5","check1","att2"
"2021-09-04T18:15:40Z","Event ID 3","POS Transaction ID 2","EPC 5","Site 13","READ POINT 4","2023-04-07T21:52:48Z","Product 3","Orange","XS","Lee Cooper","Article7","Ref3","Style5","check2","att2"
"2021-01-03T21:13:19Z","Event ID 8","POS Transaction ID 4","EPC 4","Site 10","READ POINT 2","2022-07-18T01:47:53Z","Product 2","Blue","XXL","Bata","Article8","Ref4","Style6","check3","att4"
"2021-06-03T13:15:53Z","Event ID 7","POS Transaction ID 2","EPC 3","Site 15","READ POINT 5","2023-05-08T13:11:24Z","Product 3","Green","L","Zara","Article7","Ref7","Style4","check1","att2"
"2021-02-02T08:40:03Z","Event ID 8","POS Transaction ID 4","EPC 2","Site 13","READ POINT 3","2023-06-17T15:06:00Z","Product 5","Red","XL","Adidas","Artical4","Ref7","Style7","check1","att2"
"2021-01-27T20:52:22Z","Event ID 4","POS Transaction ID 4","EPC 2","Site 11","READ POINT 4","2023-05-09T04:42:00Z","Product 4","Black","L","Zara","Artical4","Ref7","Style7","check2","atts"
"2020-10-28T04:06:36Z","Event ID 5","POS Transaction ID 6","EPC 2","Site 11","READ POINT 5","2022-08-11T23:34:08Z","Product 4","Red","XXXL","Puma","Article1","Ref2","Style2","check3","atts"
"2022-07-26T02:50:28Z","Event ID 5","POS Transaction ID 6","EPC 2","Site 12","READ POINT 1","2022-11-20T15:13:58Z","Product 5","Red","L","Madame","Article6","Ref4","Style7","check3","att2"
"2022-05-09T15:38:10Z","Event ID 5","POS Transaction ID 1","EPC 4","Site 11","READ POINT 1","2022-08-31T11:23:06Z","Product 4","Blue","XXL","Bata","Article5","Ref2","Style3","check2","att4"
"2021-11-19T06:20:40Z","Event ID 3","POS Transaction ID 5","EPC 1","Site 10","READ POINT 1","2022-08-14T21:09:36Z","Product 2","Pink","XXL","Madame","Artical4","Ref8","Style2","check3","att4"
"2021-07-04T19:07:41Z","Event ID 9","POS Transaction ID 1","EPC 1","Site 10","READ POINT 5","2023-01-11T04:38:32Z","Product 5","Green","S","Zara","Article2","Ref6","Style3","check2","att3"
"2020-09-18T20:20:46Z","Event ID 6","POS Transaction ID 3","EPC 5","Site 15","READ POINT 4","2022-06-01T01:23:00Z","Product 5","Black","S","Puma","Artical4","Ref8","Style3","check3","atts"
"2020-09-08T09:26:57Z","Event ID 1","POS Transaction ID 4","EPC 5","Site 10","READ POINT 4","2023-06-14T06:29:11Z","Product 2","Orange","XXXL","Adidas","Article6","Ref3","Style4","check3","att3"
"2022-11-14T03:50:48Z","Event ID 2","POS Transaction ID 6","EPC 3","Site 15","READ POINT 3","2022-11-08T03:24:31Z","Product 1","Black","M","Lee Cooper","Article7","Ref1","Style3","check2","att2"
"2022-08-17T23:57:45Z","Event ID 6","POS Transaction ID 3","EPC 1","Site 12","READ POINT 5","2022-09-21T02:18:38Z","Product 1","Pink","XXL","Lee Cooper","Article2","Ref2","Style5","check1","att2"
"2023-04-26T19:28:47Z","Event ID 7","POS Transaction ID 6","EPC 1","Site 13","READ POINT 5","2023-02-05T14:45:34Z","Product 1","Black","XXL","Bata","Artical4","Ref6","Style8","check3","atts"
"2022-11-11T10:16:33Z","Event ID 5","POS Transaction ID 4","EPC 1","Site 10","READ POINT 5","2022-09-29T22:44:25Z","Product 3","Blue","XXXL","Zara","Article2","Ref5","Style8","check2","att4"
"2023-04-16T22:31:22Z","Event ID 9","POS Transaction ID 6","EPC 2","Site 14","READ POINT 2","2023-03-22T03:39:33Z","Product 2","Orange","L","Bata","Article1","Ref5","Style7","check3","att4"
"2022-07-08T16:39:38Z","Event ID 9","POS Transaction ID 6","EPC 3","Site 10","READ POINT 5","2023-01-10T11:37:15Z","Product 3","Green","M","Adidas","Article2","Ref3","Style1","check1","atts"
"2021-09-04T13:49:31Z","Event ID 9","POS Transaction ID 4","EPC 3","Site 15","READ POINT 4","2023-06-23T14:38:56Z","Product 4","Pink","S","Adidas","Article5","Ref6","Style4","check2","att2"
"2021-07-20T13:32:29Z","Event ID 9","POS Transaction ID 6","EPC 3","Site 14","READ POINT 1","2022-11-11T15:29:22Z","Product 1","Green","XXS","Adidas","Article8","Ref3","Style2","check1","att2"
"2021-08-28T01:00:09Z","Event ID 1","POS Transaction ID 2","EPC 3","Site 15","READ POINT 4","2023-05-19T09:10:38Z","Product 4","Green","XS","Puma","Article2","Ref7","Style4","check3","att2"
"2021-10-19T00:02:44Z","Event ID 3","POS Transaction ID 6","EPC 4","Site 10","READ POINT 5","2023-06-10T13:04:57Z","Product 5","Blue","XXXL","Lee Cooper","Artical4","Ref5","Style1","check1","att3"
"2020-08-11T16:21:11Z","Event ID 5","POS Transaction ID 5","EPC 3","Site 14","READ POINT 4","2023-04-20T12:33:00Z","Product 5","Pink","XXL","Adidas","Article3","Ref8","Style1","check1","att2"
"2022-01-18T23:04:57Z","Event ID 8","POS Transaction ID 3","EPC 3","Site 12","READ POINT 3","2023-05-20T11:23:52Z","Product 5","Red","M","Bata","Article3","Ref7","Style3","check1","att2"
"2022-02-17T09:16:43Z","Event ID 9","POS Transaction ID 1","EPC 4","Site 14","READ POINT 1","2022-10-23T23:12:57Z","Product 4","Black","XXXL","Madame","Article1","Ref3","Style3","check3","att2"
"2020-09-27T10:49:33Z","Event ID 6","POS Transaction ID 3","EPC 5","Site 15","READ POINT 3","2023-05-30T11:28:21Z","Product 3","Green","XXS","Madame","Article7","Ref6","Style3","check2","atts"
"2022-09-05T23:37:26Z","Event ID 8","POS Transaction ID 6","EPC 4","Site 10","READ POINT 4","2023-04-14T10:38:26Z","Product 1","Pink","S","Lee Cooper","Article8","Ref5","Style3","check2","att4"
"2023-02-07T18:33:17Z","Event ID 1","POS Transaction ID 3","EPC 1","Site 13","READ POINT 1","2022-08-21T17:34:46Z","Product 5","Pink","S","Nike","Article3","Ref4","Style5","check3","att3"
"2020-07-28T09:00:57Z","Event ID 1","POS Transaction ID 4","EPC 3","Site 11","READ POINT 2","2022-10-14T18:34:00Z","Product 3","Blue","M","Nike","Article6","Ref6","Style1","check1","att2"
"2020-10-16T13:57:26Z","Event ID 5","POS Transaction ID 6","EPC 3","Site 10","READ POINT 5","2023-06-23T23:53:45Z","Product 4","Red","M","Puma","Article2","Ref6","Style6","check2","att3"
"2023-05-16T06:13:16Z","Event ID 6","POS Transaction ID 2","EPC 4","Site 14","READ POINT 2","2022-08-02T21:13:08Z","Product 4","Green","XXL","Madame","Article6","Ref7","Style6","check2","att2"
"2022-07-02T11:39:08Z","Event ID 7","POS Transaction ID 1","EPC 2","Site 10","READ POINT 5","2022-11-14T15:07:40Z","Product 4","Orange","XS","Bata","Article1","Ref6","Style5","check1","att4"
"2022-01-07T13:30:23Z","Event ID 8","POS Transaction ID 3","EPC 4","Site 13","READ POINT 5","2023-06-12T07:40:47Z","Product 1","Yellow","XXXL","Bata","Artical4","Ref6","Style3","check3","atts"
"2022-12-28T00:30:14Z","Event ID 9","POS Transaction ID 1","EPC 5","Site 11","READ POINT 2","2023-05-26T04:39:12Z","Product 1","Green","XXS","Bata","Article3","Ref3","Style6","check3","atts"
"2022-08-27T15:48:08Z","Event ID 2","POS Transaction ID 2","EPC 4","Site 10","READ POINT 4","2022-06-03T01:59:07Z","Product 4","Green","XXL","Nike","Article5","Ref8","Style2","check3","att2"
"2022-06-19T23:36:52Z","Event ID 5","POS Transaction ID 6","EPC 3","Site 11","READ POINT 1","2022-09-01T18:18:05Z","Product 1","Orange","XXXL","Madame","Article2","Ref4","Style7","check1","att2"
"2022-02-11T21:21:55Z","Event ID 1","POS Transaction ID 5","EPC 2","Site 14","READ POINT 3","2023-06-01T20:21:29Z","Product 1","Red","M","Bata","Artical4","Ref8","Style7","check2","att2"
"2021-09-07T21:40:51Z","Event ID 4","POS Transaction ID 3","EPC 4","Site 14","READ POINT 2","2022-06-22T08:47:52Z","Product 2","Red","XXXL","Lee Cooper","Article3","Ref7","Style6","check1","att2"
"2021-06-14T08:12:36Z","Event ID 2","POS Transaction ID 2","EPC 1","Site 12","READ POINT 2","2022-07-30T20:08:09Z","Product 5","Yellow","L","Madame","Article2","Ref3","Style6","check3","att3"
"2020-07-07T14:06:15Z","Event ID 2","POS Transaction ID 3","EPC 3","Site 15","READ POINT 5","2022-11-09T16:42:36Z","Product 5","Green","XXS","Bata","Artical4","Ref2","Style2","check3","att3"
"2021-09-18T12:37:08Z","Event ID 1","POS Transaction ID 2","EPC 5","Site 11","READ POINT 2","2023-04-04T00:06:30Z","Product 2","White","S","Bata","Article7","Ref6","Style1","check2","att4"
"2023-05-02T20:59:34Z","Event ID 5","POS Transaction ID 6","EPC 2","Site 14","READ POINT 3","2023-06-09T21:20:13Z","Product 3","Pink","XXS","Puma","Article1","Ref4","Style1","check3","att3"
"2022-02-16T03:10:44Z","Event ID 7","POS Transaction ID 2","EPC 4","Site 15","READ POINT 3","2022-07-16T06:06:32Z","Product 1","Red","L","Adidas","Article7","Ref6","Style6","check3","att2"
"2022-09-10T17:39:21Z","Event ID 2","POS Transaction ID 2","EPC 4","Site 11","READ POINT 3","2022-12-30T02:55:16Z","Product 2","Black","L","Zara","Article7","Ref3","Style6","check3","atts"
"2022-03-17T23:44:38Z","Event ID 1","POS Transaction ID 6","EPC 5","Site 15","READ POINT 2","2023-06-23T04:09:55Z","Product 4","Black","L","Adidas","Article6","Ref1","Style3","check3","att4"
"2021-01-02T12:28:48Z","Event ID 8","POS Transaction ID 2","EPC 3","Site 11","READ POINT 1","2023-06-15T08:34:40Z","Product 5","Pink","M","Zara","Article5","Ref8","Style6","check3","att3"
"2022-03-15T17:15:51Z","Event ID 3","POS Transaction ID 4","EPC 3","Site 13","READ POINT 2","2023-03-20T22:25:49Z","Product 5","Pink","XXS","Zara","Article6","Ref7","Style7","check2","atts"
"2020-12-25T14:13:21Z","Event ID 9","POS Transaction ID 6","EPC 1","Site 12","READ POINT 1","2022-09-20T19:30:29Z","Product 5","Black","XXL","Madame","Article7","Ref4","Style1","check3","att3"
"2020-11-21T08:31:12Z","Event ID 9","POS Transaction ID 5","EPC 1","Site 15","READ POINT 4","2022-10-16T00:21:40Z","Product 3","Red","L","Bata","Article2","Ref1","Style5","check2","att4"
"2022-12-14T17:10:56Z","Event ID 3","POS Transaction ID 6","EPC 5","Site 11","READ POINT 5","2022-10-17T09:09:47Z","Product 2","Red","XS","Lee Cooper","Article6","Ref6","Style4","check2","att3"
"2021-02-05T16:47:42Z","Event ID 7","POS Transaction ID 3","EPC 5","Site 11","READ POINT 5","2022-12-31T01:02:55Z","Product 1","Black","S","Puma","Article1","Ref4","Style6","check3","atts"
"2021-12-01T04:43:32Z","Event ID 5","POS Transaction ID 2","EPC 4","Site 13","READ POINT 5","2022-11-26T05:32:33Z","Product 3","Black","L","Lee Cooper","Artical4","Ref3","Style4","check3","att2"
"2023-01-21T01:19:55Z","Event ID 1","POS Transaction ID 2","EPC 1","Site 14","READ POINT 4","2023-03-26T05:06:40Z","Product 1","Yellow","XXXL","Puma","Artical4","Ref7","Style3","check2","atts"
"2021-07-24T18:09:12Z","Event ID 5","POS Transaction ID 5","EPC 1","Site 11","READ POINT 1","2022-12-31T01:18:21Z","Product 2","Yellow","M","Madame","Article7","Ref5","Style8","check3","att2"
"2021-07-01T18:05:17Z","Event ID 5","POS Transaction ID 4","EPC 3","Site 15","READ POINT 1","2022-10-21T13:51:51Z","Product 2","Pink","XXL","Lee Cooper","Article2","Ref7","Style4","check2","atts"
"2022-11-04T01:29:37Z","Event ID 7","POS Transaction ID 3","EPC 1","Site 15","READ POINT 1","2022-10-31T12:28:31Z","Product 2","Yellow","XXS","Puma","Article7","Ref5","Style2","check3","att3"
"2022-10-29T03:09:42Z","Event ID 5","POS Transaction ID 4","EPC 2","Site 14","READ POINT 5","2023-03-04T11:09:34Z","Product 1","Blue","XXS","Madame","Article6","Ref4","Style3","check2","att2"
"2022-03-16T19:23:21Z","Event ID 6","POS Transaction ID 3","EPC 3","Site 15","READ POINT 1","2022-06-08T20:13:15Z","Product 4","Blue","XXS","Zara","Article7","Ref6","Style4","check2","att4"
"2021-03-25T10:14:50Z","Event ID 6","POS Transaction ID 2","EPC 3","Site 12","READ POINT 5","2022-09-29T12:25:24Z","Product 3","White","XS","Madame","Article3","Ref5","Style6","check1","atts"
"2022-10-21T23:55:51Z","Event ID 7","POS Transaction ID 1","EPC 5","Site 13","READ POINT 3","2023-04-21T14:46:04Z","Product 1","Red","XXL","Bata","Article5","Ref1","Style2","check2","att2"
"2022-04-12T09:57:50Z","Event ID 4","POS Transaction ID 5","EPC 5","Site 14","READ POINT 2","2022-08-13T08:36:31Z","Product 4","Green","M","Lee Cooper","Article3","Ref5","Style6","check1","att3"
"2022-04-05T11:57:29Z","Event ID 5","POS Transaction ID 6","EPC 3","Site 15","READ POINT 2","2023-03-04T06:13:50Z","Product 3","Black","XXS","Nike","Article2","Ref4","Style6","check3","att4"
"2020-11-10T11:39:51Z","Event ID 3","POS Transaction ID 5","EPC 2","Site 14","READ POINT 5","2022-10-22T08:15:27Z","Product 5","White","XS","Nike","Article2","Ref7","Style4","check2","att2"
"2023-05-22T23:18:52Z","Event ID 8","POS Transaction ID 4","EPC 1","Site 10","READ POINT 2","2022-07-14T12:29:08Z","Product 2","Yellow","L","Adidas","Article1","Ref6","Style1","check1","att2"
"2021-02-11T05:48:09Z","Event ID 8","POS Transaction ID 6","EPC 2","Site 11","READ POINT 3","2022-09-23T10:26:49Z","Product 2","Green","M","Bata","Article8","Ref6","Style7","check2","att3"
"2021-01-23T23:33:33Z","Event ID 1","POS Transaction ID 2","EPC 3","Site 15","READ POINT 2","2022-07-13T12:59:41Z","Product 3","White","M","Bata","Article5","Ref3","Style4","check1","att4"
"2023-01-31T04:46:47Z","Event ID 6","POS Transaction ID 5","EPC 1","Site 14","READ POINT 4","2023-01-01T07:27:10Z","Product 5","Blue","XL","Madame","Article2","Ref3","Style3","check1","att4"
"2021-05-26T20:31:30Z","Event ID 5","POS Transaction ID 4","EPC 5","Site 13","READ POINT 5","2022-07-20T13:41:44Z","Product 3","Black","XS","Madame","Article2","Ref3","Style2","check2","att3"
"2020-07-30T22:54:23Z","Event ID 6","POS Transaction ID 3","EPC 3","Site 12","READ POINT 2","2023-05-12T02:23:53Z","Product 5","Yellow","M","Nike","Artical4","Ref6","Style3","check3","att4"
"2020-06-18T07:01:17Z","Event ID 3","POS Transaction ID 5","EPC 4","Site 11","READ POINT 4","2022-06-01T16:25:52Z","Product 2","White","M","Nike","Artical4","Ref5","Style4","check1","att4"
"2021-01-19T07:24:20Z","Event ID 7","POS Transaction ID 3","EPC 5","Site 11","READ POINT 3","2022-11-01T10:06:15Z","Product 4","Pink","XXXL","Nike","Article3","Ref1","Style7","check3","att4"
"2021-06-14T06:38:17Z","Event ID 5","POS Transaction ID 3","EPC 3","Site 14","READ POINT 3","2022-06-14T22:43:50Z","Product 1","Pink","XS","Nike","Article1","Ref2","Style1","check1","att3"
"2021-12-27T07:59:59Z","Event ID 1","POS Transaction ID 5","EPC 4","Site 11","READ POINT 1","2023-05-02T21:39:04Z","Product 5","Orange","M","Madame","Article1","Ref5","Style2","check3","att4"
"2022-07-26T00:33:15Z","Event ID 9","POS Transaction ID 1","EPC 1","Site 15","READ POINT 5","2023-01-10T03:41:59Z","Product 3","Red","XL","Nike","Article2","Ref6","Style2","check3","att3"
"2020-12-09T16:02:18Z","Event ID 5","POS Transaction ID 5","EPC 3","Site 10","READ POINT 4","2023-04-05T00:18:24Z","Product 2","Black","L","Madame","Artical4","Ref5","Style7","check1","att3"
"2022-02-28T09:08:16Z","Event ID 1","POS Transaction ID 2","EPC 2","Site 15","READ POINT 4","2023-05-13T03:28:25Z","Product 2","Green","XXL","Lee Cooper","Artical4","Ref7","Style5","check1","att3"
"2021-09-17T18:44:49Z","Event ID 4","POS Transaction ID 3","EPC 5","Site 12","READ POINT 4","2023-05-07T15:40:12Z","Product 4","Pink","XS","Madame","Artical4","Ref5","Style5","check2","att2"
"2020-09-26T04:13:16Z","Event ID 5","POS Transaction ID 2","EPC 5","Site 10","READ POINT 5","2023-04-20T23:55:59Z","Product 2","Blue","XXS","Madame","Article8","Ref1","Style2","check3","att2"
"2021-08-14T10:44:56Z","Event ID 1","POS Transaction ID 2","EPC 2","Site 10","READ POINT 3","2022-07-15T23:58:55Z","Product 5","Pink","M","Adidas","Article1","Ref7","Style3","check1","atts"
"2022-02-03T04:39:20Z","Event ID 7","POS Transaction ID 4","EPC 1","Site 13","READ POINT 3","2023-06-03T19:17:43Z","Product 5","Green","XXXL","Zara","Article8","Ref8","Style5","check3","att4"
"2023-03-17T19:43:33Z","Event ID 3","POS Transaction ID 3","EPC 1","Site 10","READ POINT 5","2022-08-04T07:33:45Z","Product 1","Blue","XXL","Madame","Article2","Ref4","Style1","check1","att2"
"2023-04-25T07:51:11Z","Event ID 5","POS Transaction ID 1","EPC 5","Site 10","READ POINT 4","2023-02-12T13:45:25Z","Product 4","White","M","Lee Cooper","Article7","Ref1","Style6","check3","att2"
"2022-03-18T20:00:21Z","Event ID 1","POS Transaction ID 6","EPC 2","Site 11","READ POINT 1","2023-06-06T12:03:42Z","Product 5","Blue","XXL","Adidas","Article5","Ref7","Style7","check1","att2"
"2022-08-16T05:38:29Z","Event ID 2","POS Transaction ID 4","EPC 5","Site 10","READ POINT 4","2022-12-03T11:47:58Z","Product 5","Pink","S","Adidas","Article2","Ref6","Style7","check2","att3"
"2022-09-24T16:33:49Z","Event ID 3","POS Transaction ID 3","EPC 2","Site 14","READ POINT 4","2023-01-18T17:15:40Z","Product 5","Blue","XXL","Bata","Article1","Ref2","Style8","check1","att3"
"2020-11-15T11:21:58Z","Event ID 4","POS Transaction ID 5","EPC 5","Site 12","READ POINT 5","2022-06-18T20:21:38Z","Product 3","Green","XS","Lee Cooper","Article5","Ref1","Style8","check3","att4"
"2022-06-05T15:50:06Z","Event ID 8","POS Transaction ID 1","EPC 1","Site 12","READ POINT 5","2022-10-20T12:54:33Z","Product 2","White","S","Lee Cooper","Article2","Ref4","Style7","check1","att4"
"2021-09-05T13:34:45Z","Event ID 7","POS Transaction ID 4","EPC 3","Site 10","READ POINT 5","2023-02-03T05:09:01Z","Product 3","Pink","M","Adidas","Article7","Ref7","Style4","check1","att2"
"2020-11-30T19:00:57Z","Event ID 4","POS Transaction ID 4","EPC 2","Site 14","READ POINT 4","2022-07-24T15:17:03Z","Product 2","Pink","S","Madame","Article3","Ref8","Style8","check3","att2"
"2023-04-27T12:44:26Z","Event ID 9","POS Transaction ID 2","EPC 2","Site 15","READ POINT 1","2023-02-22T13:56:33Z","Product 4","Orange","XXL","Zara","Artical4","Ref4","Style8","check2","att4"
"2023-04-21T10:52:53Z","Event ID 6","POS Transaction ID 2","EPC 2","Site 13","READ POINT 4","2022-10-05T14:30:50Z","Product 5","Green","S","Nike","Article8","Ref7","Style6","check2","att2"
"2020-08-02T11:36:20Z","Event ID 4","POS Transaction ID 6","EPC 5","Site 12","READ POINT 5","2023-04-21T06:06:58Z","Product 4","Blue","XS","Adidas","Article5","Ref5","Style8","check3","att3"
"2021-09-27T16:19:20Z","Event ID 3","POS Transaction ID 4","EPC 1","Site 15","READ POINT 3","2023-01-25T23:38:57Z","Product 5","White","L","Zara","Article1","Ref4","Style6","check1","att3"
"2020-09-09T10:44:05Z","Event ID 5","POS Transaction ID 6","EPC 5","Site 10","READ POINT 1","2022-06-10T08:01:57Z","Product 4","Blue","XXXL","Puma","Artical4","Ref1","Style3","check3","att3"
"2023-05-18T16:25:45Z","Event ID 2","POS Transaction ID 2","EPC 5","Site 10","READ POINT 5","2023-01-07T20:54:18Z","Product 1","Pink","M","Nike","Article6","Ref3","Style2","check3","att4"
"2022-01-13T12:53:13Z","Event ID 5","POS Transaction ID 3","EPC 4","Site 13","READ POINT 1","2023-01-18T00:33:52Z","Product 4","White","M","Puma","Article8","Ref2","Style1","check3","atts"
"2022-10-25T00:15:46Z","Event ID 3","POS Transaction ID 3","EPC 3","Site 14","READ POINT 1","2022-07-31T05:26:41Z","Product 4","Blue","XS","Nike","Article2","Ref7","Style5","check3","att2"
"2021-08-06T05:51:27Z","Event ID 6","POS Transaction ID 6","EPC 5","Site 10","READ POINT 2","2022-11-20T06:31:45Z","Product 2","White","XL","Adidas","Article8","Ref5","Style6","check2","att3"
"2021-10-22T18:34:21Z","Event ID 5","POS Transaction ID 1","EPC 2","Site 14","READ POINT 2","2023-01-30T13:55:58Z","Product 2","Yellow","L","Bata","Article5","Ref8","Style1","check3","atts"
"2023-05-01T10:14:04Z","Event ID 4","POS Transaction ID 2","EPC 3","Site 13","READ POINT 1","2022-07-04T14:19:56Z","Product 4","Yellow","L","Bata","Artical4","Ref6","Style8","check2","att3"
"2023-02-25T08:50:03Z","Event ID 4","POS Transaction ID 1","EPC 2","Site 11","READ POINT 1","2022-10-11T18:34:32Z","Product 1","Blue","XXS","Lee Cooper","Article8","Ref4","Style3","check1","att2"
"2022-09-19T00:03:41Z","Event ID 6","POS Transaction ID 2","EPC 4","Site 10","READ POINT 1","2022-11-18T00:06:03Z","Product 3","Red","XXS","Lee Cooper","Article1","Ref6","Style1","check1","att4"
"2021-06-18T02:03:13Z","Event ID 9","POS Transaction ID 2","EPC 1","Site 11","READ POINT 5","2022-12-30T01:28:33Z","Product 4","Yellow","XXS","Bata","Article5","Ref5","Style3","check3","att2"
"2021-06-07T20:47:55Z","Event ID 4","POS Transaction ID 4","EPC 2","Site 11","READ POINT 3","2022-06-02T04:35:45Z","Product 1","Orange","XXXL","Lee Cooper","Artical4","Ref6","Style7","check1","att4"
"2021-12-02T13:40:25Z","Event ID 1","POS Transaction ID 2","EPC 1","Site 11","READ POINT 1","2022-09-19T09:46:01Z","Product 1","Black","XXL","Bata","Article2","Ref5","Style5","check2","att3"
"2022-03-22T03:28:23Z","Event ID 8","POS Transaction ID 2","EPC 4","Site 10","READ POINT 2","2022-06-12T21:22:13Z","Product 5","Black","XL","Nike","Article5","Ref5","Style6","check1","att2"
"2022-11-06T09:46:56Z","Event ID 1","POS Transaction ID 3","EPC 1","Site 12","READ POINT 2","2022-12-01T18:30:11Z","Product 4","Orange","XS","Adidas","Article6","Ref2","Style4","check3","att2"
"2020-12-15T10:40:32Z","Event ID 7","POS Transaction ID 6","EPC 4","Site 14","READ POINT 4","2022-07-20T22:33:34Z","Product 1","Orange","M","Madame","Article5","Ref3","Style2","check1","att4"
"2023-02-22T04:19:13Z","Event ID 3","POS Transaction ID 2","EPC 4","Site 10","READ POINT 1","2022-09-28T11:28:43Z","Product 5","Red","S","Puma","Article6","Ref1","Style3","check2","atts"
"2020-11-15T16:47:27Z","Event ID 3","POS Transaction ID 2","EPC 2","Site 11","READ POINT 3","2023-02-17T11:08:38Z","Product 5","Pink","L","Bata","Article3","Ref3","Style1","check1","att2"
"2022-05-05T02:46:18Z","Event ID 7","POS Transaction ID 4","EPC 4","Site 11","READ POINT 3","2023-02-11T15:13:55Z","Product 1","Yellow","XS","Adidas","Article7","Ref2","Style4","check3","att3"
"2022-12-28T03:55:36Z","Event ID 1","POS Transaction ID 4","EPC 2","Site 11","READ POINT 3","2023-04-17T22:48:14Z","Product 3","Orange","XXL","Lee Cooper","Article8","Ref5","Style6","check1","att2"
"2020-12-01T07:19:26Z","Event ID 6","POS Transaction ID 3","EPC 5","Site 12","READ POINT 1","2023-04-14T04:31:22Z","Product 2","Red","M","Bata","Article5","Ref4","Style4","check1","atts"
"2020-10-22T07:39:18Z","Event ID 1","POS Transaction ID 6","EPC 4","Site 13","READ POINT 3","2022-10-01T01:22:56Z","Product 5","White","M","Zara","Article1","Ref5","Style5","check3","att4"
"2022-05-16T04:10:53Z","Event ID 8","POS Transaction ID 5","EPC 5","Site 15","READ POINT 4","2023-01-21T02:08:15Z","Product 1","Blue","XXXL","Madame","Article7","Ref7","Style8","check3","atts"
"2021-10-18T14:46:46Z","Event ID 8","POS Transaction ID 1","EPC 1","Site 14","READ POINT 3","2023-06-20T12:00:06Z","Product 5","White","XS","Madame","Article7","Ref3","Style4","check1","att4"
"2022-10-19T19:23:35Z","Event ID 2","POS Transaction ID 2","EPC 4","Site 10","READ POINT 2","2023-05-10T16:44:24Z","Product 5","Yellow","L","Puma","Article3","Ref4","Style7","check3","att4"
