"Event Time","Event ID","EPC","Site Code","Exit Door ID","Last Prior Read","Last Read Time","Status","Video URL","Product Code","Color","Size","Manuf","Article","Style","Ref Number"
"2021-08-06T09:32:48Z","Event ID 7","EPC 4","Site 11","Exit Door ID 1","Last Prior Read 6","2022-10-16T14:58:52Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Orange","XXS","Bata","Article1","Style1","Ref4"
"2022-08-24T16:12:25Z","Event ID 7","EPC 3","Site 14","Exit Door ID 3","Last Prior Read 3","2023-03-03T11:17:53Z","Not a loss Event","","Product 1","White","XXS","Zara","Article1","Style6","Ref4"
"2020-08-21T15:37:15Z","Event ID 3","EPC 4","Site 13","Exit Door ID 5","Last Prior Read 7","2022-07-12T09:41:23Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 5","Yellow","XXXL","Lee Cooper","Article8","Style8","Ref3"
"2022-10-17T09:52:33Z","Event ID 7","EPC 5","Site 10","Exit Door ID 2","Last Prior Read 5","2023-04-25T11:09:17Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 3","Pink","XXL","Madame","Article3","Style4","Ref4"
"2021-04-12T23:27:43Z","Event ID 2","EPC 5","Site 11","Exit Door ID 1","Last Prior Read 2","2022-06-14T21:56:20Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 1","Black","S","Madame","Article1","Style6","Ref2"
"2022-04-24T11:41:16Z","Event ID 5","EPC 4","Site 10","Exit Door ID 2","","2022-11-28T18:19:30Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Pink","XXXL","Madame","Article7","Style8","Ref8"
"2020-12-05T10:27:20Z","Event ID 7","EPC 1","Site 13","Exit Door ID 3","Last Prior Read 1","2022-10-22T16:39:37Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Red","XXS","Zara","Article2","Style3","Ref1"
"2020-09-07T10:54:39Z","Event ID 2","EPC 5","Site 15","Exit Door ID 4","Last Prior Read 5","2023-06-07T03:45:38Z","Mixed","","Product 5","White","XXXL","Puma","Article1","Style4","Ref3"
"2022-01-26T21:21:47Z","Event ID 7","EPC 3","Site 15","Exit Door ID 3","Last Prior Read 4","2022-07-22T02:41:50Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 3","Green","L","Madame","Artical4","Style7","Ref6"
"2021-10-29T18:16:40Z","Event ID 5","EPC 3","Site 12","Exit Door ID 2","","2022-07-04T11:10:59Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 3","Red","XXL","Madame","Article1","Style3","Ref8"
"2022-07-04T07:06:37Z","Event ID 2","EPC 4","Site 13","Exit Door ID 2","Last Prior Read 1","2022-09-20T05:39:11Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 2","Green","XL","Puma","Article3","Style6","Ref7"
"2021-06-06T17:10:56Z","Event ID 7","EPC 3","Site 10","Exit Door ID 1","Last Prior Read 3","2022-10-23T01:53:35Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","Pink","XS","Nike","Article5","Style6","Ref7"
"2021-08-16T02:51:10Z","Event ID 9","EPC 3","Site 11","Exit Door ID 2","Last Prior Read 2","2022-11-01T13:40:00Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Yellow","L","Lee Cooper","Article7","Style7","Ref8"
"2021-01-24T00:52:24Z","Event ID 5","EPC 5","Site 12","Exit Door ID 1","","2022-09-15T08:44:59Z","Transfer","","Product 3","Green","L","Nike","Article8","Style6","Ref5"
"2023-03-27T00:59:54Z","Event ID 9","EPC 5","Site 15","Exit Door ID 2","Last Prior Read 2","2023-01-24T11:27:51Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 4","Blue","M","Puma","Article6","Style4","Ref8"
"2022-01-09T00:24:41Z","Event ID 5","EPC 1","Site 11","Exit Door ID 3","Last Prior Read 6","2023-03-28T11:27:33Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 2","Pink","S","Zara","Article7","Style1","Ref6"
"2020-06-18T11:31:36Z","Event ID 4","EPC 1","Site 14","Exit Door ID 3","Last Prior Read 6","2023-03-17T08:39:00Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","White","XXL","Adidas","Article8","Style1","Ref7"
"2022-12-31T01:32:13Z","Event ID 7","EPC 4","Site 11","Exit Door ID 4","Last Prior Read 3","2023-06-01T18:53:20Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 4","Black","L","Adidas","Article1","Style2","Ref3"
"2022-06-27T23:23:36Z","Event ID 5","EPC 4","Site 13","Exit Door ID 1","Last Prior Read 1","2023-01-26T07:01:43Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Blue","XXXL","Zara","Article7","Style5","Ref3"
"2022-04-30T06:16:10Z","Event ID 3","EPC 1","Site 10","Exit Door ID 4","Last Prior Read 2","2022-07-17T15:18:33Z","Employee","","Product 2","Blue","XXXL","Bata","Artical4","Style8","Ref1"
"2022-07-02T15:38:04Z","Event ID 6","EPC 5","Site 12","Exit Door ID 2","","2022-11-13T19:12:28Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 4","Black","XL","Nike","Article7","Style7","Ref3"
"2022-06-09T21:12:33Z","Event ID 1","EPC 2","Site 15","Exit Door ID 5","","2022-09-23T02:21:22Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","Blue","XS","Zara","Article5","Style1","Ref1"
"2022-07-20T17:17:00Z","Event ID 8","EPC 5","Site 12","Exit Door ID 3","","2023-02-06T05:50:14Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","Orange","XL","Zara","Article6","Style2","Ref2"
"2023-05-10T10:38:23Z","Event ID 2","EPC 5","Site 11","Exit Door ID 2","Last Prior Read 3","2022-08-28T08:25:52Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Orange","XXS","Nike","Article3","Style3","Ref7"
"2021-12-01T14:16:47Z","Event ID 7","EPC 3","Site 12","Exit Door ID 2","Last Prior Read 5","2023-04-24T23:19:18Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","White","XXL","Lee Cooper","Article2","Style2","Ref5"
"2022-07-06T17:17:33Z","Event ID 7","EPC 5","Site 10","Exit Door ID 4","Last Prior Read 5","2023-05-31T07:52:25Z","Omni Sale","","Product 1","Yellow","S","Madame","Article1","Style6","Ref3"
"2022-06-16T16:33:21Z","Event ID 8","EPC 5","Site 14","Exit Door ID 3","Last Prior Read 1","2023-04-21T13:57:07Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Black","XL","Nike","Artical4","Style5","Ref3"
"2022-07-19T11:50:24Z","Event ID 6","EPC 2","Site 12","Exit Door ID 2","Last Prior Read 1","2022-08-30T19:56:22Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Pink","L","Adidas","Article6","Style4","Ref2"
"2021-01-14T23:08:36Z","Event ID 7","EPC 5","Site 15","Exit Door ID 4","Last Prior Read 4","2022-06-20T09:15:29Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 2","Black","XS","Nike","Article1","Style4","Ref7"
"2020-11-19T22:32:56Z","Event ID 1","EPC 2","Site 12","Exit Door ID 1","Last Prior Read 2","2022-07-11T23:36:32Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 1","White","XXL","Puma","Article8","Style2","Ref5"
"2023-04-21T13:25:04Z","Event ID 7","EPC 4","Site 11","Exit Door ID 4","Last Prior Read 4","2023-01-21T00:27:21Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Red","XS","Madame","Article1","Style5","Ref1"
"2023-05-17T22:31:24Z","Event ID 2","EPC 4","Site 13","Exit Door ID 5","Last Prior Read 5","2023-04-11T18:38:20Z","Transfer","","Product 2","Black","XXXL","Puma","Article5","Style4","Ref3"
"2022-07-30T15:17:37Z","Event ID 8","EPC 1","Site 14","Exit Door ID 3","Last Prior Read 2","2022-12-18T19:59:41Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 5","Blue","XL","Zara","Article7","Style2","Ref1"
"2021-04-09T07:54:13Z","Event ID 6","EPC 1","Site 14","Exit Door ID 2","Last Prior Read 1","2022-07-06T02:38:07Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 1","Pink","S","Madame","Article5","Style2","Ref6"
"2022-12-09T22:15:37Z","Event ID 4","EPC 3","Site 10","Exit Door ID 5","Last Prior Read 1","2023-02-13T20:11:03Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 1","Pink","XXXL","Zara","Article5","Style2","Ref8"
"2021-02-04T22:01:55Z","Event ID 7","EPC 3","Site 14","Exit Door ID 1","Last Prior Read 5","2022-12-06T04:27:43Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 4","Black","XXS","Puma","Article3","Style4","Ref6"
"2020-09-04T12:23:35Z","Event ID 1","EPC 4","Site 11","Exit Door ID 2","Last Prior Read 7","2023-03-03T23:36:14Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Pink","L","Madame","Article5","Style2","Ref8"
"2022-09-10T21:20:23Z","Event ID 3","EPC 1","Site 13","Exit Door ID 5","","2022-12-03T08:49:11Z","Others","","Product 5","Yellow","XL","Adidas","Article3","Style4","Ref4"
"2021-05-20T08:45:30Z","Event ID 6","EPC 1","Site 13","Exit Door ID 4","","2022-10-12T17:51:02Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 5","Black","XXS","Zara","Article7","Style6","Ref4"
"2021-06-24T22:39:42Z","Event ID 2","EPC 3","Site 12","Exit Door ID 1","Last Prior Read 7","2022-06-19T00:48:43Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 2","Black","XXXL","Puma","Article2","Style3","Ref6"
"2021-04-10T14:32:35Z","Event ID 7","EPC 1","Site 12","Exit Door ID 1","Last Prior Read 5","2022-09-06T21:32:08Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","Orange","XXL","Madame","Article6","Style8","Ref5"
"2021-01-29T19:21:12Z","Event ID 1","EPC 2","Site 12","Exit Door ID 5","Last Prior Read 7","2023-01-08T03:42:06Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Orange","XXXL","Zara","Article3","Style7","Ref7"
"2020-11-07T08:44:15Z","Event ID 1","EPC 1","Site 15","Exit Door ID 5","Last Prior Read 2","2023-01-17T14:12:17Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","White","S","Bata","Article7","Style8","Ref8"
"2021-10-11T00:10:59Z","Event ID 5","EPC 3","Site 13","Exit Door ID 2","Last Prior Read 4","2023-01-03T22:10:06Z","External Theft","","Product 1","Yellow","XL","Puma","Article2","Style6","Ref6"
"2020-07-13T04:24:49Z","Event ID 2","EPC 5","Site 12","Exit Door ID 1","Last Prior Read 6","2023-01-29T15:43:59Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 4","Red","XXXL","Puma","Article5","Style4","Ref3"
"2021-07-13T09:20:09Z","Event ID 6","EPC 1","Site 12","Exit Door ID 5","Last Prior Read 1","2022-08-20T22:13:55Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","White","XXXL","Bata","Artical4","Style8","Ref8"
"2021-03-15T21:57:11Z","Event ID 2","EPC 3","Site 13","Exit Door ID 4","Last Prior Read 6","2023-06-14T09:47:54Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 2","Black","M","Nike","Article7","Style7","Ref3"
"2021-04-07T22:06:56Z","Event ID 7","EPC 1","Site 14","Exit Door ID 4","","2023-06-04T21:03:03Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 4","Green","S","Nike","Article6","Style1","Ref4"
"2020-09-07T14:19:05Z","Event ID 6","EPC 4","Site 14","Exit Door ID 4","","2023-04-15T18:08:43Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 2","Blue","XXXL","Bata","Article3","Style1","Ref5"
"2020-08-02T08:02:51Z","Event ID 3","EPC 4","Site 12","Exit Door ID 2","","2023-04-16T14:19:20Z","External Theft","","Product 1","Orange","XS","Zara","Article5","Style4","Ref6"
"2021-08-14T22:16:28Z","Event ID 1","EPC 4","Site 14","Exit Door ID 1","Last Prior Read 7","2023-03-05T06:02:36Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 2","Orange","XXXL","Puma","Article5","Style4","Ref3"
"2023-01-20T06:38:07Z","Event ID 1","EPC 4","Site 12","Exit Door ID 1","","2023-01-04T08:35:31Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Blue","S","Nike","Article6","Style4","Ref5"
"2023-01-10T20:11:33Z","Event ID 5","EPC 4","Site 15","Exit Door ID 2","Last Prior Read 5","2023-03-05T03:50:03Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 2","Pink","L","Nike","Article7","Style3","Ref4"
"2021-08-18T21:53:20Z","Event ID 9","EPC 2","Site 14","Exit Door ID 5","Last Prior Read 1","2022-07-20T11:44:36Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","White","M","Puma","Article1","Style4","Ref7"
"2022-10-11T07:07:08Z","Event ID 2","EPC 4","Site 11","Exit Door ID 4","Last Prior Read 2","2022-08-30T10:22:51Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Green","XXS","Nike","Article2","Style7","Ref3"
"2021-04-12T23:31:53Z","Event ID 3","EPC 5","Site 15","Exit Door ID 5","","2022-10-12T20:45:47Z","Organized Crime","","Product 4","White","M","Lee Cooper","Article5","Style8","Ref2"
"2021-10-26T18:42:57Z","Event ID 6","EPC 1","Site 12","Exit Door ID 5","","2023-03-16T20:32:11Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 2","Black","XXL","Bata","Article3","Style5","Ref7"
"2023-02-19T11:30:42Z","Event ID 7","EPC 1","Site 12","Exit Door ID 2","Last Prior Read 6","2022-08-10T18:34:19Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","Yellow","XXL","Nike","Artical4","Style1","Ref2"
"2022-09-29T02:18:40Z","Event ID 7","EPC 5","Site 10","Exit Door ID 2","Last Prior Read 4","2022-06-26T03:30:04Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 2","Red","XL","Bata","Article7","Style2","Ref3"
"2023-04-07T02:23:29Z","Event ID 1","EPC 3","Site 14","Exit Door ID 4","Last Prior Read 5","2022-06-25T05:42:43Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 1","Black","XXXL","Lee Cooper","Article1","Style3","Ref1"
"2022-10-29T11:43:06Z","Event ID 7","EPC 5","Site 11","Exit Door ID 1","Last Prior Read 5","2022-08-24T20:14:50Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Green","XL","Adidas","Article6","Style2","Ref8"
"2023-03-21T22:30:23Z","Event ID 9","EPC 4","Site 10","Exit Door ID 3","Last Prior Read 3","2022-06-27T05:49:14Z","Mixed","","Product 5","Orange","M","Nike","Article8","Style8","Ref7"
"2022-05-14T10:05:18Z","Event ID 3","EPC 3","Site 14","Exit Door ID 2","Last Prior Read 4","2023-06-09T04:15:21Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 4","Orange","XXL","Adidas","Article2","Style7","Ref3"
"2021-09-24T09:19:21Z","Event ID 7","EPC 4","Site 10","Exit Door ID 2","Last Prior Read 7","2022-08-31T22:01:20Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 1","Black","M","Nike","Article6","Style3","Ref7"
"2022-01-25T19:58:48Z","Event ID 7","EPC 3","Site 10","Exit Door ID 4","","2023-06-20T00:48:30Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 1","Black","XXL","Madame","Article8","Style8","Ref2"
"2023-05-11T22:43:18Z","Event ID 2","EPC 5","Site 12","Exit Door ID 3","Last Prior Read 2","2023-03-12T17:51:54Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","White","XXL","Puma","Artical4","Style7","Ref1"
"2021-06-23T11:02:22Z","Event ID 6","EPC 5","Site 12","Exit Door ID 1","Last Prior Read 7","2022-09-18T01:10:54Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Yellow","XXXL","Zara","Article5","Style1","Ref4"
"2022-03-07T07:01:14Z","Event ID 6","EPC 2","Site 10","Exit Door ID 1","Last Prior Read 2","2022-07-04T04:15:27Z","External Theft","","Product 3","Pink","XL","Madame","Article5","Style5","Ref3"
"2022-04-10T03:28:27Z","Event ID 2","EPC 2","Site 14","Exit Door ID 1","Last Prior Read 4","2022-06-03T13:37:34Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 3","Blue","M","Zara","Article3","Style6","Ref2"
"2023-03-16T17:36:42Z","Event ID 7","EPC 1","Site 10","Exit Door ID 1","Last Prior Read 1","2023-03-02T01:58:46Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","Blue","XXXL","Lee Cooper","Article8","Style3","Ref8"
"2022-12-10T11:32:07Z","Event ID 8","EPC 5","Site 12","Exit Door ID 5","","2023-06-23T03:11:04Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 2","Green","XXL","Zara","Article3","Style4","Ref2"
"2023-03-05T13:22:35Z","Event ID 6","EPC 5","Site 11","Exit Door ID 1","Last Prior Read 4","2023-01-01T23:03:26Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 1","Blue","M","Madame","Article8","Style5","Ref2"
"2023-02-08T01:43:11Z","Event ID 1","EPC 5","Site 11","Exit Door ID 3","Last Prior Read 3","2022-06-28T06:25:06Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Green","XS","Zara","Article5","Style4","Ref8"
"2021-04-06T21:59:34Z","Event ID 6","EPC 4","Site 10","Exit Door ID 5","Last Prior Read 1","2023-02-20T10:21:41Z","Mixed","","Product 2","Blue","XL","Lee Cooper","Article6","Style2","Ref1"
"2020-12-06T23:09:31Z","Event ID 4","EPC 1","Site 13","Exit Door ID 2","Last Prior Read 7","2023-06-14T09:24:00Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Orange","XL","Bata","Artical4","Style8","Ref8"
"2022-02-28T02:50:23Z","Event ID 8","EPC 1","Site 12","Exit Door ID 4","Last Prior Read 4","2022-10-09T14:15:26Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","White","XXS","Bata","Artical4","Style6","Ref7"
"2023-03-16T23:12:22Z","Event ID 4","EPC 1","Site 14","Exit Door ID 4","Last Prior Read 3","2023-04-11T07:03:52Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 2","Green","XS","Lee Cooper","Article7","Style7","Ref3"
"2022-12-04T02:45:49Z","Event ID 1","EPC 5","Site 10","Exit Door ID 5","","2022-11-10T14:26:23Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","White","XL","Puma","Article6","Style2","Ref5"
"2020-06-15T17:52:54Z","Event ID 6","EPC 1","Site 12","Exit Door ID 3","Last Prior Read 4","2022-10-11T13:33:04Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Black","XXL","Bata","Article2","Style4","Ref5"
"2023-02-04T18:47:58Z","Event ID 7","EPC 1","Site 10","Exit Door ID 2","Last Prior Read 2","2023-03-05T00:14:06Z","Employee","","Product 2","Black","XXL","Nike","Article3","Style6","Ref4"
"2022-10-10T01:27:41Z","Event ID 7","EPC 3","Site 12","Exit Door ID 2","Last Prior Read 4","2022-07-07T09:02:26Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 5","Yellow","M","Bata","Article3","Style8","Ref7"
"2022-07-09T06:02:23Z","Event ID 3","EPC 2","Site 15","Exit Door ID 2","Last Prior Read 1","2023-01-30T11:38:22Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","Green","M","Nike","Article6","Style3","Ref3"
"2021-09-08T11:43:23Z","Event ID 5","EPC 1","Site 10","Exit Door ID 3","Last Prior Read 2","2023-03-23T07:57:38Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","Pink","XXXL","Nike","Article3","Style1","Ref4"
"2022-02-27T15:46:54Z","Event ID 5","EPC 1","Site 13","Exit Door ID 4","Last Prior Read 6","2023-03-17T05:08:34Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 4","Red","XXS","Puma","Artical4","Style7","Ref3"
"2022-12-17T08:06:02Z","Event ID 8","EPC 3","Site 14","Exit Door ID 5","Last Prior Read 6","2023-02-17T09:45:42Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Blue","M","Lee Cooper","Article5","Style3","Ref1"
"2021-11-21T14:24:40Z","Event ID 9","EPC 5","Site 14","Exit Door ID 2","Last Prior Read 6","2022-09-08T01:55:37Z","Omni Sale","","Product 4","Black","XXXL","Nike","Article6","Style1","Ref3"
"2021-08-20T19:22:05Z","Event ID 5","EPC 4","Site 12","Exit Door ID 1","Last Prior Read 1","2022-07-08T14:05:50Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Red","L","Lee Cooper","Article1","Style2","Ref4"
"2020-08-29T14:08:49Z","Event ID 8","EPC 3","Site 12","Exit Door ID 2","Last Prior Read 1","2022-10-04T04:26:34Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Black","L","Madame","Article1","Style7","Ref5"
"2020-08-17T10:22:16Z","Event ID 5","EPC 4","Site 10","Exit Door ID 5","Last Prior Read 7","2023-05-22T12:54:16Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 2","Red","XL","Nike","Article8","Style1","Ref4"
"2021-09-12T08:28:50Z","Event ID 1","EPC 5","Site 15","Exit Door ID 2","Last Prior Read 7","2022-06-19T19:28:26Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 1","Green","XXXL","Madame","Article1","Style5","Ref7"
"2021-04-26T05:38:49Z","Event ID 6","EPC 3","Site 11","Exit Door ID 4","","2023-06-07T22:46:35Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Blue","S","Nike","Article2","Style7","Ref4"
"2023-04-10T22:40:16Z","Event ID 6","EPC 2","Site 15","Exit Door ID 4","Last Prior Read 7","2022-09-14T17:29:56Z","","","Product 3","Orange","L","Adidas","Article2","Style1","Ref2"
"2020-10-19T15:26:33Z","Event ID 4","EPC 2","Site 14","Exit Door ID 5","Last Prior Read 5","2023-04-10T09:29:41Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 2","Red","M","Nike","Article7","Style1","Ref7"
"2021-01-26T11:29:19Z","Event ID 9","EPC 4","Site 13","Exit Door ID 5","Last Prior Read 4","2022-11-17T23:39:20Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Black","XXXL","Bata","Article2","Style1","Ref3"
"2021-11-07T01:23:51Z","Event ID 5","EPC 4","Site 14","Exit Door ID 5","","2023-05-19T09:55:45Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 1","Red","XL","Madame","Article6","Style7","Ref2"
"2021-08-11T04:44:17Z","Event ID 5","EPC 3","Site 13","Exit Door ID 2","Last Prior Read 2","2023-03-16T16:09:44Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","Green","XXXL","Madame","Article7","Style4","Ref3"
"2022-11-25T03:18:58Z","Event ID 7","EPC 5","Site 14","Exit Door ID 1","Last Prior Read 4","2023-02-18T13:23:26Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Yellow","XXL","Zara","Article8","Style3","Ref7"
"2021-12-08T02:51:16Z","Event ID 2","EPC 3","Site 13","Exit Door ID 4","Last Prior Read 2","2022-11-09T10:43:21Z","Organized Crime","","Product 4","Black","XS","Nike","Article5","Style6","Ref3"
"2022-02-25T07:17:12Z","Event ID 4","EPC 4","Site 15","Exit Door ID 2","Last Prior Read 3","2023-03-05T22:06:09Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Black","XL","Zara","Article3","Style7","Ref6"
"2022-07-29T20:25:27Z","Event ID 9","EPC 1","Site 12","Exit Door ID 2","Last Prior Read 5","2022-09-16T14:46:20Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 3","Blue","XXL","Madame","Article2","Style3","Ref8"
